mag,phs,freq
45.2294571611388,-89.8137700640329,0.00628318530717959
24.4409332242283,-87.9753739339487,0.0691150383789754
18.9261061152767,-86.2526779745729,0.131946891450771
15.6993551922099,-84.7347599661421,0.194778744522567
13.4702631805649,-83.485255627778,0.257610597594363
11.804740284451,-82.5392008642603,0.320442450666159
10.4985880199625,-81.9055667196582,0.383274303737955
9.43737770900025,-81.5731522113379,0.446106156809751
8.55003311865314,-81.5174171202853,0.508938009881546
7.78954301134075,-81.7066100763992,0.571769862953342
7.12356460442214,-82.1064545747522,0.634601716025138
6.52926715049832,-82.6833060260574,0.697433569096934
5.99024288082926,-83.4060225265675,0.76026542216873
5.49453812878235,-84.2468900161723,0.823097275240526
5.0333442850433,-85.1819183655359,0.885929128312322
4.60010240732027,-86.1907559166435,0.948760981384117
4.18987886041902,-87.2563970571269,1.01159283445591
3.79892401863723,-88.3647969488304,1.07442468752771
3.42435721937485,-89.504463075823,1.1372565405995
3.06394006728228,-90.6660629690475,1.2000883936713
2.71591222600203,-91.8420679453558,1.2629202467431
2.37887176654376,-93.0264407574135,1.32575209981489
2.05168749719178,-94.2143681487514,1.38858395288669
1.73343437929295,-95.4020356166477,1.45141580595848
1.42334569274793,-96.5864399608475,1.51424765903028
1.12077741209057,-97.7652346256769,1.57707951210208
0.825181525005434,-98.9366029127882,1.63991136517387
0.536085929396198,-100.099154536098,1.70274321824567
0.253079191786091,-101.251841522259,1.76557507131746
-0.0242010855867411,-102.393890022804,1.82840692438926
-0.296077206430449,-103.524745141224,1.89123877746106
-0.562838305464617,-104.644026362572,1.95407063053285
-0.824745754968853,-105.751491595059,2.01690248360465
-1.08203742200647,-106.847008192089,2.07973433667644
-1.33493105108029,-107.930529623874,2.14256618974824
-1.58362697753099,-109.002076716822,2.20539804282003
-1.82831032572955,-110.061722583452,2.26822989589183
-2.06915280814381,-111.109580532683,2.33106174896363
-2.30631421312625,-112.145794386224,2.39389360203542
-2.53994364820236,-113.170530736976,2.45672545510722
-2.77018058985979,-114.183972774524,2.51955730817901
-2.99715577897633,-115.186315374808,2.58238916125081
-3.22099199207423,-116.177761209297,2.64522101432261
-3.44180471180905,-117.158517675886,2.7080528673944
-3.65970271494633,-118.128794491686,2.7708847204662
-3.8747885921448,-119.08880181843,2.83371657353799
-4.0871592108486,-120.038748815974,2.89654842660979
-4.29690613026988,-120.978842539285,2.95938027968159
-4.50411597564879,-121.90928711051,3.02221213275338
-4.70887077758417,-122.830283110714,3.08504398582518
-4.91124828114151,-123.74202714651,3.14787583889697
-5.11132222859169,-124.644711555329,3.21070769196877
-5.30916261896264,-125.538524220046,3.27353954504056
-5.50483594705284,-126.423648469279,3.33637139811236
-5.69840542413154,-127.300263044302,3.39920325118416
-5.88993118220947,-128.168542117169,3.46203510425595
-6.07947046348907,-129.02865534769,3.52486695732775
-6.26707779637964,-129.880767969346,3.58769881039954
-6.45280515927994,-130.725040896215,3.65053066347134
-6.6367021331796,-131.561630844582,3.71336251654314
-6.81881604400572,-132.390690464246,3.77619436961493
-6.99919209553578,-133.212368475569,3.83902622268673
-7.17787349360952,-134.026809809189,3.90185807575852
-7.35490156229727,-134.834155746015,3.96468992883032
-7.5303158526176,-135.63454405568,4.02752178190211
-7.70415424434146,-136.428109132076,4.09035363497391
-7.87645304137166,-137.214982124975,4.15318548804571
-8.04724706114418,-137.995291067014,4.2160173411175
-8.21656971846013,-138.769160995561,4.2788491941893
-8.3844531041246,-139.536714069164,4.34168104726109
-8.55092805873854,-140.29806967843,4.40451290033289
-8.71602424196353,-141.053344551285,4.46734475340469
-8.87977019755554,-141.802652852666,4.53017660647648
-9.04219341444196,-142.546106278744,4.59300845954828
-9.2033203840964,-143.283814145854,4.65584031262007
-9.36317665444831,-144.015883474306,4.71867216569187
-9.52178688054747,-144.742419067308,4.78150401876367
-9.67917487218869,-145.463523585229,4.84433587183546
-9.83536363868815,-146.179297615452,4.90716772490726
-9.9903754309899,-146.889839738047,4.96999957797905
-10.1442317812692,-147.595246587532,5.03283143105085
-10.2969535401888,-148.295612910943,5.09566328412264
-10.4485609119531,-148.991031622463,5.15849513719444
-10.5990734872975,-149.681593854824,5.22132699026624
-10.7485102745396,-150.367389007717,5.28415884333803
-10.8968897288108,-151.048504793394,5.34699069640983
-11.0442297795822,-151.725027279688,5.40982254948162
-11.190547856587,-152.397040930603,5.47265440255342
-11.3358609142385,-153.064628644686,5.53548625562522
-11.4801854546357,-153.727871791313,5.59831810869701
-11.623537549241,-154.386850245058,5.66114996176881
-11.7659328593127,-155.04164241829,5.7239818148406
-11.9073866551661,-155.692325292121,5.7868136679124
-12.0479138343346,-156.338974445839,5.8496455209842
-12.1875289386974,-156.98166408493,5.91247737405599
-12.3262461706353,-157.620467067808,5.97530922712779
-12.4640794082741,-158.255454931334,6.03814108019958
-12.6010422198691,-158.886697915231,6.10097293327138
-12.7371478773827,-159.514264985466,6.16380478634317
-12.8724093693034,-160.138223856686,6.22663663941497
-13.0068394127504,-160.758641013764,6.28946849248677
-13.1404504649077,-161.375581732533,6.35230034555856
-13.2732547338255,-161.989110099764,6.41513219863036
-13.405264188628,-162.599289032435,6.47796405170215
-13.5364905691616,-163.206180296351,6.54079590477395
-13.6669453951164,-163.809844524152,6.60362775784574
-13.7966399746517,-164.410341232754,6.66645961091754
-13.925585412555,-165.007728840269,6.72929146398934
-14.0537926179609,-165.602064682416,6.79212331706113
-14.1812723116557,-166.193405028487,6.85495517013293
-14.3080350329917,-166.781805096868,6.91778702320472
-14.4340911464333,-167.367319070157,6.98061887627652
-14.559450847756,-167.950000109902,7.04345072934832
-14.6841241699187,-168.529900370976,7.10628258242011
-14.8081209886266,-169.107071015616,7.16911443549191
-14.9314510276031,-169.681562227133,7.2319462885637
-15.0541238635875,-170.253423223331,7.2947781416355
-15.176148931072,-170.822702269623,7.35760999470729
-15.2975355267942,-171.389446691885,7.42044184777909
-15.4182928139987,-171.953702889039,7.48327370085089
