mag,phs,freq
0.00219974692224086,-1.30973991944692,0.00628318530717959
0.260884173518883,-14.8995362109632,0.0691150383789754
0.881108065047747,-31.1171560688569,0.131946891450771
1.53635167316617,-52.7231959077729,0.194778744522567
1.38909268923678,-80.4851739518534,0.257610597594363
-0.275642479074832,-108.326486025114,0.320442450666159
-2.88982002138071,-129.473316436286,0.383274303737955
-5.61082560354312,-143.96182727878,0.446106156809751
-8.11071523406767,-154.154521686929,0.508938009881546
-10.3405169898271,-161.776090776782,0.571769862953342
-12.3277007718849,-167.815803350033,0.634601716025138
-14.1112780410741,-172.834090696834,0.697433569096934
-15.7260973859746,-177.161365805295,0.76026542216873
-17.2004302783259,-181.002167734043,0.823097275240526
-18.5566999366719,-184.489079910894,0.885929128312322
-19.8127025976869,-187.71160136178,0.948760981384117
-20.9826888518258,-190.732295961051,1.01159283445591
-22.0782047234545,-193.596225222853,1.07442468752771
-23.1087211284147,-196.336681913732,1.1372565405995
-24.0821008914663,-198.978801743172,1.2000883936713
-25.0049463672212,-201.541911549261,1.2629202467431
-25.8828603290931,-204.041099331249,1.32575209981489
-26.7206437713997,-206.488290349441,1.38858395288669
-27.5224474913612,-208.893001134593,1.45141580595848
-28.2918894722376,-211.2628783615,1.51424765903028
-29.0321466839333,-213.604090932777,1.57707951210208
-29.7460275317483,-215.921620008254,1.63991136517387
-30.4360295059952,-218.219476910837,1.70274321824567
-31.1043853964808,-220.500869341002,1.76557507131746
-31.7531005862696,-222.768330106928,1.82840692438926
-32.3839833261625,-225.023818415428,1.89123877746106
-32.9986694446977,-227.268800933393,1.95407063053285
-33.5986426198392,-229.504317861927,2.01690248360465
-34.18525109424,-231.731037875155,2.07973433667644
-34.7597215324762,-233.949304775419,2.14256618974824
-35.3231705792529,-236.159177983795,2.20539804282003
-35.8766145703367,-238.360468438192,2.26822989589183
-36.4209777642878,-240.552771056563,2.33106174896363
-36.957099396696,-242.73549460341,2.39389360203542
-37.4857398050587,-244.907889549002,2.45672545510722
-38.0075858283724,-247.069074315871,2.51955730817901
-38.5232556485946,-249.218060154719,2.58238916125081
-39.0333032096773,-251.353774773999,2.64522101432261
-39.538222322722,-253.475084758483,2.7080528673944
-40.038450542168,-255.580816748037,2.7708847204662
-40.5343728772985,-257.669777305136,2.83371657353799
-41.0263253854143,-259.740771375573,2.89654842660979
-41.5145986775999,-261.792619238528,2.95938027968159
-41.9994413549652,-263.824171847035,3.02221213275338
-42.4810633825135,-265.834324475202,3.08504398582518
-42.9596393992555,-267.822028611623,3.14787583889697
-43.4353119567641,-269.786302066673,3.21070769196877
-43.908194673886,-271.726237292396,3.27353954504056
-44.378375292616,-273.641007945207,3.33637139811236
-44.8459186189859,-275.529873751836,3.39920325118416
-45.3108693329691,-277.392183766244,3.46203510425595
-45.7732546526149,-279.227378128592,3.52486695732775
-46.2330868396333,-281.034988455914,3.58769881039954
-46.6903655362095,-282.814637007702,3.65053066347134
-47.1450799257171,-284.566034777971,3.71336251654314
-47.5972107130022,-286.288978668958,3.77619436961493
-48.0467319228818,-287.983347900677,3.83902622268673
-48.4936125182894,-289.649099805877,3.90185807575852
-48.9378178420164,-291.286265152099,3.96468992883032
-49.3793108881767,-292.894943122284,4.02752178190211
-49.8180534113237,-294.475296073367,4.09035363497391
-50.2540068825608,-296.027544179263,4.15318548804571
-50.6871333030265,-297.551960051088,4.2160173411175
-51.1173958858104,-299.048863413899,4.2788491941893
-51.544759617719,-300.51861590609,4.34168104726109
-51.9691917123877,-301.961616055127,4.40451290033289
-52.3906619660769,-303.378294471793,4.46734475340469
-52.8091430271395,-304.769109294665,4.53017660647648
-53.2246105896478,-306.134541907263,4.59300845954828
-53.6370435210516,-307.475092942213,4.65584031262007
-54.0464239330565,-308.7912785798,4.71867216569187
-54.4527372041713,-310.083627142484,4.78150401876367
-54.855971961624,-311.352675982114,4.84433587183546
-55.2561200295893,-312.598968652744,4.90716772490726
-55.6531763499336,-313.823052358949,4.96999957797905
-56.0471388809793,-315.025475667229,5.03283143105085
-56.4380084791196,-316.206786466538,5.09566328412264
-56.825788767492,-317.367530162826,5.15849513719444
-57.2104859953471,-318.508248091932,5.22132699026624
-57.5921088912211,-319.629476134886,5.28415884333803
-57.9706685125513,-320.731743519788,5.34699069640983
-58.3461780939452,-321.815571794713,5.40982254948162
-58.718652895939,-322.881473956608,5.47265440255342
-59.0881100557491,-323.929953721782,5.53548625562522
-59.4545684412255,-324.961504924329,5.59831810869701
-59.8180485089673,-325.976611029602,5.66114996176881
-60.1785721673377,-326.975744750723,5.7239818148406
-60.5361626449312,-327.959367756939,5.7868136679124
-60.8908443648861,-328.927930463499,5.8496455209842
-61.2426428252996,-329.881871893535,5.91247737405599
-61.5915844858938,-330.82161960326,5.97530922712779
-61.9376966609832,-331.747589662547,6.03814108019958
-62.2810074187228,-332.660186683683,6.10097293327138
-62.6215454865519,-333.559803891788,6.16380478634317
-62.9593401626995,-334.446823231014,6.22663663941497
-63.2944212335803,-335.321615501256,6.28946849248677
-63.6268188968797,-336.184540520637,6.35230034555856
-63.9565636901061,-337.03594730955,6.41513219863036
-64.283686424373,-337.876174292494,6.47796405170215
-64.6082181231642,-338.705549514381,6.54079590477395
-64.9301899658301,-339.524390868344,6.60362775784574
-65.2496332355626,-340.333006332479,6.66645961091754
-65.566579271595,-341.131694213209,6.72929146398934
-65.8810594253827,-341.920743393289,6.79212331706113
-66.1931050205181,-342.700433582708,6.85495517013293
-66.5027473161497,-343.471035570976,6.91778702320472
-66.810017473675,-344.232811479486,6.98061887627652
-67.1149465264922,-344.986015012843,7.04345072934832
-67.4175653526016,-345.730891708188,7.10628258242011
-67.7179046498598,-346.467679181708,7.16911443549191
-68.0159949136976,-347.196607371657,7.2319462885637
-68.3118664171239,-347.917898777308,7.2947781416355
-68.6055491928491,-348.631768693371,7.35760999470729
-68.8970730173669,-349.338425439495,7.42044184777909
-69.1864673968491,-350.038070584562,7.48327370085089
-69.4737615547105,-350.730899165517,7.54610555392268
-69.7589844207165,-351.417099900583,7.60893740699448
-70.0421646215079,-352.096855396718,7.67176926006627
-70.3233304724316,-352.770342351253,7.73460111313807
-70.6025099705682,-353.437731747651,7.79743296620987
-70.8797307888598,-354.099189045403,7.86026481928166
-71.1550202712433,-354.754874364065,7.92309667235346
-71.4284054287055,-355.404942661489,7.98592852542525
-71.6999129361791,-356.049543906323,8.04876037849705
-71.969569130206,-356.68882324484,8.11159223156885
-72.2374000072998,-357.322921162228,8.17442408464064
-72.5034312229437,-357.951973638418,8.23725593771244
-72.7676880911657,-358.576112298594,8.30008779078423
-73.0301955846355,-359.195464558493,8.36291964385603
-73.290978335235,-359.810153764644,8.42575149692783
-73.5500606350549,-360.420299329666,8.48858334999962
-73.8074664377743,-361.026016862784,8.55141520307142
-74.0632193603856,-361.627418295685,8.61424705614321
-74.3173426852269,-362.224612003868,8.67707890921501
-74.5698593622893,-362.817702923632,8.7399107622868
-74.8207920117685,-363.406792664838,8.8027426153586
-75.0701629268322,-363.991979619583,8.8655744684304
-75.3179940765778,-364.57335906694,8.92840632150219
-75.5643071091565,-365.151023273886,8.99123817457399
-75.8091233550415,-365.725061592555,9.05407002764578
-76.0524638304215,-366.295560553957,9.11690188071758
-76.2943492407006,-366.862603958283,9.17973373378937
-76.5347999840874,-367.426272961924,9.24256558686117
-76.7738361552598,-367.986646161326,9.30539743993297
-77.0114775490894,-368.543799673805,9.36822929300476
-77.2477436644144,-369.097807215431,9.43106114607656
-77.4826537078496,-369.648740176093,9.49389299914835
-77.7162265976219,-370.196667691866,9.55672485222015
-77.9484809674228,-370.741656714762,9.61955670529195
-78.1794351702686,-371.283772079995,9.68238855836374
-78.4091072823621,-371.823076570835,9.74522041143554
-78.6375151069464,-372.359630981152,9.80805226450733
-78.8646761781467,-372.893494175756,9.87088411757913
-79.0906077647932,-373.424723148594,9.93371597065093
-79.315326874221,-373.953373078918,9.99654782372272
-79.5388502560413,-374.479497385482,10.0593796767945
-79.7611944058814,-375.003147778862,10.1222115298663
-79.9823755690884,-375.524374311966,10.1850433829381
-80.2024097443955,-376.043225428814,10.2478752360099
-80.4213126875455,-376.559748011653,10.3107070890817
-80.6390999148724,-377.073987426471,10.3735389421535
-80.8557867068357,-377.585987566986,10.4363707952253
-81.0713881115091,-378.095790897164,10.4992026482971
-81.2859189480188,-378.60343849232,10.5620345013689
-81.4993938099333,-379.108970078872,10.6248663544407
-81.7118270686011,-379.6124240728,10.6876982075125
-81.923232876438,-380.11383761685,10.7505300605843
-82.1336251701609,-380.613246616551,10.8133619136561
-82.3430176739705,-381.11068577508,10.8761937667279
-82.5514239026798,-381.60618862703,10.9390256197997
-82.7588571647911,-382.09978757112,11.0018574728715
-82.9653305655189,-382.591513901894,11.0646893259433
-83.1708570097619,-383.081397840446,11.127521179015
-83.3754492050208,-383.56946856421,11.1903530320868
-83.5791196642657,-384.055754235858,11.2531848851586
-83.7818807087514,-384.540282031334,11.3160167382304
-83.9837444707815,-385.023078167066,11.3788485913022
-84.1847228964232,-385.504167926382,11.441680444374
-84.3848277481713,-385.983575685165,11.5045122974458
-84.5840706075643,-386.461324936781,11.5673441505176
-84.782462877752,-386.937438316296,11.6301760035894
-84.9800157860153,-387.411937624029,11.6930078566612
-85.176740386241,-387.884843848445,11.755839709733
-85.3726475613493,-388.356177188433,11.8186715628048
-85.5677480256781,-388.825957074983,11.8815034158766
-85.7620523273227,-389.294202192282,11.9443352689484
-85.9555708504335,-389.760930498262,12.0071671220202
-86.1483138174712,-390.22615924461,12.069998975092
-86.3402912914218,-390.689904996267,12.1328308281638
-86.5315131779713,-391.152183650433,12.1956626812356
-86.7219892276423,-391.613010455097,12.2584945343074
-86.9117290378916,-392.072400027104,12.3213263873792
-87.1007420551723,-392.530366369784,12.384158240451
-87.2890375769594,-392.98692289016,12.4469900935228
-87.4766247537399,-393.442082415735,12.5098219465946
-87.6635125909705,-393.895857210889,12.5726537996664
-87.8497099510011,-394.348258992895,12.6354856527381
-88.0352255549669,-394.799298947564,12.6983175058099
-88.2200679846491,-395.24898774453,12.7611493588817
-88.4042456843065,-395.697335552194,12.8239812119535
-88.5877669624762,-396.144352052338,12.8868130650253
-88.7706399937481,-396.590046454404,12.9496449180971
-88.95287282051,-397.034427509478,13.0124767711689
-89.1344733546682,-397.477503523956,13.0753086242407
-89.3154493793403,-397.919282372925,13.1381404773125
-89.4958085505254,-398.359771513256,13.2009723303843
-89.6755583987483,-398.798977996426,13.2638041834561
-89.8547063306822,-399.236908481065,13.3266360365279
-90.0332596307475,-399.673569245246,13.3894678895997
-90.21122546269,-400.108966198524,13.4522997426715
-90.3886108711378,-400.543104893724,13.5151315957433
-90.5654227831376,-400.975990538492,13.5779634488151
-90.7416680096722,-401.407628006611,13.6407953018869
-90.9173532471584,-401.838021849089,13.7036271549587
-91.0924850789274,-402.267176305027,13.7664590080305
-91.2670699766869,-402.695095312263,13.8292908611023
-91.4411143019666,-403.121782517812,13.8921227141741
-91.6146243075477,-403.547241288097,13.9549545672459
