mag,phs,freq
-1.62880732009626,180.380700142042,0.00628318530717959
-1.55984103598679,184.155738718819,0.0691150383789754
-1.37941868306325,187.774881981542,0.131946891450771
-1.09636598493046,191.112960000649,0.194778744522567
-0.723153452733247,194.071006983585,0.257610597594363
-0.273963323837924,196.579606073404,0.320442450666159
0.23700522603235,198.59637257873,0.383274303737955
0.796677172645799,200.099904159684,0.446106156809751
1.39364020354862,201.082639780558,0.508938009881546
2.01819554505001,201.544326846727,0.571769862953342
2.66208333057329,201.486921489769,0.634601716025138
3.31802173450083,200.911135080632,0.697433569096934
3.9791540554641,199.814559539364,0.76026542216873
4.63846051602621,198.191268004738,0.823097275240526
5.28817448559724,196.03288017004,0.885929128312322
5.91925006554685,193.331200009122,0.948760981384117
6.52095913743946,190.082576608126,1.01159283445591
7.08074439452139,186.293986129349,1.07442468752771
7.58449952827042,181.99035633744,1.1372565405995
8.01744491748964,177.221810183977,1.2000883936713
8.36565785541041,172.068518072305,1.2629202467431
8.6180706200746,166.640368583999,1.32575209981489
8.76844049483842,161.069548969741,1.38858395288669
8.81662259193097,155.496632947864,1.45141580595848
8.768637172744,150.053790074657,1.51424765903028
8.63549600547847,144.85022387017,1.57707951210208
8.43124728626268,139.963763264612,1.63991136517387
8.17090545718335,135.439594218812,1.70274321824567
7.86879166194466,131.294461157399,1.76557507131746
7.5375046869214,127.523581669729,1.82840692438926
7.18748082807233,124.107883226916,1.89123877746106
6.82697413806739,121.020155624211,1.95407063053285
6.462275133132,118.229622312398,2.01690248360465
6.09802837540162,115.704996477958,2.07973433667644
5.73756229131542,113.416328028167,2.14256618974824
5.38318704817435,111.335987928592,2.20539804282003
5.0364437606854,109.43908573475,2.26822989589183
4.69830340740878,107.703540817434,2.33106174896363
4.369320816668,106.10995831644,2.39389360203542
4.04975142506202,104.641407086585,2.45672545510722
3.73963853330057,103.28315902787,2.51955730817901
3.43887782655037,102.022424096078,2.58238916125081
3.14726469049295,100.848099397201,2.64522101432261
2.86452866500177,99.7505410905084,2.7080528673944
2.59035835948165,98.7213621645577,2.7708847204662
2.32441933436255,97.7532560032455,2.83371657353799
2.06636681649675,96.8398440390851,2.89654842660979
1.81585463227454,95.9755450715986,2.95938027968159
1.57254137955178,95.1554636214211,3.02221213275338
1.33609458997838,94.3752947595304,3.08504398582518
1.10619343414102,93.6312430559501,3.14787583889697
0.882530375183991,92.9199535525141,3.21070769196877
0.664812068613827,92.2384529349032,3.27353954504056
0.452759726612543,91.5840993366542,3.33637139811236
0.24610910680676,90.9545394412189,3.39920325118416
0.0446102424867539,90.347671753519,3.46203510425595
-0.151973000356985,89.7616150897664,3.52486695732775
-0.343863477112969,89.1946814855447,3.58769881039954
-0.531271384852313,88.6453528500214,3.65053066347134
-0.714394916626785,88.1122608017223,3.71336251654314
-0.893420926861939,87.5941692114296,3.77619436961493
-1.06852559181483,87.0899590531576,3.83902622268673
-1.23987505411309,86.5986152271443,3.90185807575852
-1.40762604408992,86.1192150714028,3.96468992883032
-1.57192647332685,85.6509183223445,4.02752178190211
-1.73291599777122,85.1929583217423,4.09035363497391
-1.8907265492005,84.7446342980869,4.15318548804571
-2.04548283480245,84.3053045761871,4.2160173411175
-2.19730280533601,83.8743805905445,4.2788491941893
-2.34629809281064,83.4513215962532,4.34168104726109
-2.49257441893117,83.0356299865465,4.40451290033289
-2.636231975745,82.6268471390833,4.46734475340469
-2.77736578003158,82.2245497240462,4.53017660647648
-2.91606600301441,81.8283464164309,4.59300845954828
-3.05241827697254,81.4378749628166,4.65584031262007
-3.18650398029432,81.0527995596378,4.71867216569187
-3.31840050246145,80.6728085057258,4.78150401876367
-3.44818149038359,80.2976120967949,4.84433587183546
-3.57591707742797,79.9269407337625,4.90716772490726
-3.70167409640892,79.5605432203948,4.96999957797905
-3.82551627772159,79.1981852288857,5.03283143105085
-3.94750443372447,78.839647914647,5.09566328412264
-4.06769663039742,78.4847266639036,5.15849513719444
-4.1861483472283,78.133229959688,5.22132699026624
-4.30291262620983,77.7849783535591,5.28415884333803
-4.41804021076243,77.4398035318811,5.34699069640983
-4.53157967533595,77.0975474668038,5.40982254948162
-4.64357754638514,76.758061643233,5.47265440255342
-4.7540784153596,76.4212063540698,5.53548625562522
-4.8631250442987,76.0868500568768,5.59831810869701
-4.97075846457556,75.7548687858902,5.66114996176881
-5.07701806929162,75.4251456139647,5.7239818148406
-5.18194169978338,75.097570159634,5.7868136679124
-5.28556572666713,74.7720381349823,5.8496455209842
-5.38792512581371,74.4484509304834,5.91247737405599
-5.48905354961461,74.1267152333678,5.97530922712779
-5.58898339387293,73.806742676434,6.03814108019958
-5.68774586062636,73.4884495145383,6.10097293327138
-5.78537101718565,73.1717563262783,6.16380478634317
-5.88188785165052,72.8565877386331,6.22663663941497
-5.97732432514456,72.5428721725481,6.28946849248677
-6.07170742099225,72.230541607645,6.35230034555856
-6.16506319104482,71.919531364421,6.41513219863036
-6.25741679934532,71.6097799024506,6.47796405170215
-6.34879256330992,71.3012286332513,6.54079590477395
-6.43921399258855,70.9938217465952,6.60362775784574
-6.52870382575647,70.6875060491645,6.66645961091754
-6.61728406497699,70.3822308145502,6.72929146398934
-6.70497600876552,70.0779476436812,6.79212331706113
-6.79180028297558,69.7746103348583,6.85495517013293
-6.87777687011889,69.4721747626364,6.91778702320472
-6.96292513712357,69.1705987648677,6.98061887627652
-7.04726386162727,68.8698420372762,7.04345072934832
-7.13081125689509,68.5698660349939,7.10628258242011
-7.21358499544613,68.2706338805273,7.16911443549191
