mag,phs,freq
32.8195072968208,-91.2895895918021,0.00628318530717959
11.7960465726128,-104.000922455753,0.0691150383789754
5.6973071574304,-115.874245232622,0.131946891450771
1.62985073784559,-126.454351458267,0.194778744522567
-1.59721473417931,-135.628488341545,0.257610597594363
-4.33716369766577,-143.506756867242,0.320442450666159
-6.73812713810013,-150.288715994244,0.383274303737955
-8.87914932859965,-156.182060288854,0.446106156809751
-10.8105016675105,-161.368551249374,0.508938009881546
-12.5679320446324,-165.995873411974,0.571769862953342
-14.17855657887,-170.180166160071,0.634601716025138
-15.6637241815516,-174.011650202854,0.697433569096934
-17.040635939487,-177.560302018274,0.76026542216873
-18.3233750112207,-180.880619166132,0.823097275240526
-19.523616005734,-184.015343171268,0.885929128312322
-20.6511387533658,-186.998277361997,0.948760981384117
-21.7142123240829,-189.85639234686,1.01159283445591
-22.7198881001975,-192.611394149032,1.07442468752771
-23.6742267933708,-195.280894497883,1.1372565405995
-24.5824763319116,-197.879288511271,1.2000883936713
-25.4492125843145,-200.418417203231,1.2629202467431
-26.2784516013347,-202.908071218653,1.32575209981489
-27.0737397927003,-205.356376784744,1.38858395288669
-27.8382268459087,-207.770093738895,1.45141580595848
-28.5747250301216,-210.154847496278,1.51424765903028
-29.2857576731614,-212.515311075025,1.57707951210208
-29.9735989648334,-214.855349154754,1.63991136517387
-30.6403067642476,-217.178133141551,1.70274321824567
-31.2877497298059,-219.486234020637,1.76557507131746
-31.9176298176157,-221.781698164428,1.82840692438926
-32.5315009853317,-224.06611006454,1.89123877746106
-33.1307847777106,-226.34064505517,1.95407063053285
-33.7167833456412,-228.606114409596,2.01690248360465
-34.2906903531819,-230.86300466242,2.07973433667644
-34.853600150547,-233.111512595489,2.14256618974824
-35.4065155299418,-235.351576995314,2.20539804282003
-35.9503543318033,-237.58290802287,2.26822989589183
-36.4859551284017,-239.805014817997,2.33106174896363
-37.0140821776602,-242.017231779833,2.39389360203542
-37.5354298107697,-244.21874381471,2.45672545510722
-38.0506263914834,-246.408610719042,2.51955730817901
-38.5602379619935,-248.585790763817,2.58238916125081
-39.0647716694457,-250.749163467276,2.64522101432261
-39.5646790480812,-252.897551481735,2.7080528673944
-40.0603592145523,-255.029741477973,2.7708847204662
-40.5521620180844,-257.144503884867,2.83371657353799
-41.0403911729133,-259.240611331505,2.89654842660979
-41.525307387886,-261.316855642042,2.95938027968159
-42.0071314973754,-263.37206324807,3.02221213275338
-42.4860475888007,-265.405108906932,3.08504398582518
-42.9622061150859,-267.41492764475,3.14787583889697
-43.4357269753073,-269.400524877584,3.21070769196877
-43.9067025434967,-271.360984700606,3.27353954504056
-44.3752006239248,-273.29547637134,3.33637139811236
-44.8412673110109,-275.20325904707,3.39920325118416
-45.3049297330521,-277.083684866826,3.46203510425595
-45.7661986609963,-278.936200493977,3.52486695732775
-46.2250709662343,-280.76034725564,3.58769881039954
-46.68153191462,-282.555760029529,3.65053066347134
-47.1355572874043,-284.322165037706,3.71336251654314
-47.5871153232907,-286.059376710132,3.77619436961493
-48.0361684792305,-287.767293779618,3.83902622268673
-48.4826750107252,-289.445894764403,3.90185807575852
-48.9265903752167,-291.095232985873,3.96468992883032
-49.3678684645524,-292.715431257717,4.02752178190211
-49.8064626744843,-294.306676369861,4.09035363497391
-50.2423268206981,-295.869213476471,4.15318548804571
-50.6754159119825,-297.403340482875,4.2160173411175
-51.1056867918748,-298.90940251188,4.2788491941893
-51.5330986604932,-300.387786516059,4.34168104726109
-51.9576134883428,-301.838916089586,4.40451290033289
-52.3791963337052,-303.263246521112,4.46734475340469
-52.7978155748402,-304.661260118438,4.53017660647648
-53.2134430676945,-306.033461826075,4.59300845954828
-53.6260542391585,-307.380375148565,4.65584031262007
-54.0356281251893,-308.702538385315,4.71867216569187
-54.4421473623421,-310.000501176824,4.78150401876367
-54.8455981404677,-311.274821357385,4.84433587183546
-55.2459701235452,-312.526062105523,4.90716772490726
-55.6432563448573,-313.754789380469,4.96999957797905
-56.0374530819846,-314.96156963083,5.03283143105085
-56.4285597164097,-316.146967760066,5.09566328412264
-56.81657858188,-317.311545332447,5.15849513719444
-57.2015148050975,-318.455859002659,5.22132699026624
-57.5833761417648,-319.580459152131,5.28415884333803
-57.9621728105431,-320.685888715308,5.34699069640983
-58.3379173270442,-321.772682179558,5.40982254948162
-58.7106243396052,-322.84136474297,5.47265440255342
-59.0803104682573,-323.892451615061,5.53548625562522
-59.4469941480126,-324.926447446213,5.59831810869701
-59.8106954773416,-325.94384587254,5.66114996176881
-60.1714360724984,-326.945129163803,5.7239818148406
-60.529238928167,-327.930767962903,5.7868136679124
-60.8841282847471,-328.901221106361,5.8496455209842
-61.2361295024683,-329.856935516114,5.91247737405599
-61.5852689424144,-330.798346153747,5.97530922712779
-61.9315738544482,-331.725876029154,6.03814108019958
-62.2750722719597,-332.639936256303,6.10097293327138
-62.6157929133004,-333.540926149559,6.16380478634317
-62.9537650897216,-334.429233354644,6.22663663941497
-63.2890186196035,-335.305234008933,6.28946849248677
-63.6215837487306,-336.169292926365,6.35230034555856
-63.9514910763586,-337.021763802747,6.41513219863036
-64.2787714867987,-337.862989437716,6.47796405170215
-64.6034560862455,-338.693301970053,6.54079590477395
-64.9255761445669,-339.513023123437,6.60362775784574
-65.2451630417795,-340.322464460062,6.66645961091754
-65.5622482189358,-341.121927639904,6.72929146398934
-65.8768631331538,-341.911704683646,6.79212331706113
-66.1890392165313,-342.692078237605,6.85495517013293
-66.4988078386911,-343.463321839153,6.91778702320472
-66.8062002727191,-344.225700181405,6.98061887627652
-67.1112476642618,-344.97946937608,7.04345072934832
-67.4139810035666,-345.724877213617,7.10628258242011
-67.7144311002534,-346.462163419789,7.16911443549191
-68.012628560623,-347.191559908162,7.2319462885637
-68.3086037673139,-347.913291027866,7.2947781416355
-68.6023868611333,-348.627573806262,7.35760999470729
-68.894007724897,-349.334618186139,7.42044184777909
-69.1834959691231,-350.034627257191,7.48327370085089
-69.4708809194356,-350.727797481563,7.54610555392268
-69.7561916055415,-351.414318913322,7.60893740699448
-70.0394567516558,-352.094375411764,7.67176926006627
-70.3207047682559,-352.768144848496,7.73460111313807
-70.5999637450561,-353.435799308289,7.79743296620987
-70.8772614450997,-354.097505283718,7.86026481928166
-71.152625299874,-354.753423863625,7.92309667235346
-71.4260824053609,-355.403710915487,7.98592852542525
-71.69765951894,-356.048517261762,8.04876037849705
-71.9673830570695,-356.687988850321,8.11159223156885
-72.2352790936753,-357.322266919091,8.17442408464064
-72.5013733591821,-357.951488155014,8.23725593771244
-72.7656912401282,-358.57578484748,8.30008779078423
-73.0282577793075,-359.195285036352,8.36291964385603
-73.2890976763883,-359.810112654754,8.42575149692783
-73.548235288962,-360.420387666746,8.48858334999962
-73.8056946339774,-361.026226200054,8.55141520307142
-74.0614993895221,-361.627740674004,8.61424705614321
-74.3156728969123,-362.225039922807,8.67707890921501
-74.5682381630595,-362.818229314352,8.7399107622868
-74.8192178630815,-363.407410864659,8.8027426153586
-75.0686343431286,-363.992683348134,8.8655744684304
-75.3165096234016,-364.574142403785,8.92840632150219
-75.562865401334,-365.151880637521,8.99123817457399
-75.8077230549197,-365.725987720708,9.05407002764578
-76.0511036461634,-366.296550485088,9.11690188071758
-76.2930279246374,-366.863653014208,9.17973373378937
-76.533516331127,-367.427376731505,9.24256558686117
-76.7725890013491,-367.987800485143,9.30539743993297
-77.0102657697305,-368.545000629754,9.36822929300476
-77.2465661732329,-369.099051105188,9.43106114607656
-77.4815094552134,-369.650023512392,9.49389299914835
-77.7151145693095,-370.197987186531,9.55672485222015
-77.9474001833395,-370.74300926746,9.61955670529195
-78.1783846832099,-371.285154767645,9.68238855836374
-78.4080861768214,-371.824486637651,9.74522041143554
-78.6365224979669,-372.36106582927,9.80805226450733
-78.8637112102159,-372.894951356407,9.87088411757913
-79.0896696107779,-373.4262003538,9.93371597065093
-79.3144147343423,-373.954868133664,9.99654782372272
-79.5379633568877,-374.48100824035,10.0593796767945
-79.7603319994589,-375.004672503082,10.1222115298663
-79.9815369319062,-375.525911086877,10.1850433829381
-80.2015941765861,-376.044772541695,10.2478752360099
-80.420519512018,-376.561303849906,10.3107070890817
-80.6383284764976,-377.07555047214,10.3735389421535
-80.8550363716622,-377.587556391587,10.4363707952253
-81.0706582660088,-378.097364156801,10.4992026482971
-81.2852089983611,-378.605014923088,10.5620345013689
-81.4987031812865,-379.11054849251,10.6248663544407
-81.7111552044606,-379.614003352591,10.6876982075125
-81.9225792379797,-380.115416713751,10.7505300605843
-82.1329892356189,-380.614824545536,10.8133619136561
-82.3423989380386,-381.112261611689,10.8761937667279
-82.5508218759356,-381.607761504106,10.9390256197997
-82.7582713731414,-382.101356675731,11.0018574728715
-82.9647605496667,-382.593078472418,11.0646893259433
-83.1703023246928,-383.08295716382,11.127521179015
-83.3749094195092,-383.571021973331,11.1903530320868
-83.5785943603993,-384.057301107118,11.2531848851586
-83.7813694814735,-384.541821782298,11.3160167382304
-83.9832469274508,-385.024610254272,11.3788485913022
-84.1842386563894,-385.505691843258,11.441680444374
-84.3843564423673,-385.985090960061,11.5045122974458
-84.583611878113,-386.462831131105,11.5673441505176
-84.7820163775878,-386.938935022753,11.6301760035894
-84.9795811785201,-387.413424464948,11.6930078566612
-85.176317344893,-387.886320474201,11.755839709733
-85.3722357693852,-388.357643275951,11.8186715628048
-85.5673471757676,-388.827412326318,11.8815034158766
-85.7616621212553,-389.29564633328,11.9443352689484
-85.955190998816,-389.762363277287,12.0071671220202
-86.1479440394371,-390.22758043134,12.069998975092
-86.3399313143508,-390.691314380552,12.1328308281638
-86.5311627372193,-391.153581041213,12.1956626812356
-86.7216480662807,-391.614395679375,12.2584945343074
-86.9113969064569,-392.073772928977,12.3213263873792
-87.1004187114238,-392.531726809522,12.384158240451
-87.2887227856461,-392.988270743329,12.4469900935228
-87.4763182863759,-393.443417572368,12.5098219465946
-87.6632142256182,-393.897179574705,12.5726537996664
-87.849419472062,-394.34956848055,12.6354856527381
-88.03494275298,-394.800595487942,12.6983175058099
-88.219792656097,-395.250271278075,12.7611493588817
-88.4039776314269,-395.698606030274,12.8239812119535
-88.5875059930818,-396.145609436637,12.8868130650253
-88.7703859210515,-396.591290716354,12.9496449180971
-88.9526254629556,-397.035658629709,13.0124767711689
-89.134232535769,-397.478721491784,13.0753086242407
-89.3152149275216,-397.920487185858,13.1381404773125
-89.495580298973,-398.360963176532,13.2009723303843
