mag,phs,freq
-0.000284879579401546,-0.313787332514835,0.00628318530717959
-0.0338912330425786,-3.42269768354305,0.0691150383789754
-0.118227557159618,-6.39556138122046,0.131946891450771
-0.240880579940232,-9.1436476601141,0.194778744522567
-0.386593212772531,-11.6265523470928,0.257610597594363
-0.541198518054204,-13.8474388493959,0.320442450666159
-0.693865385463956,-15.8378563506626,0.383274303737955
-0.837597823189063,-17.6418379681757,0.446106156809751
-0.968674614296672,-19.3044914831821,0.508938009881546
-1.08572825427524,-20.8658481166165,0.571769862953342
-1.18887806471136,-22.3586122774791,0.634601716025138
-1.27907227558912,-23.8081459029227,0.697433569096934
-1.35764825134418,-25.2334519229443,0.76026542216873
-1.42606504592552,-26.6484367746664,0.823097275240526
-1.48575474463353,-28.0631055534009,0.885929128312322
-1.53804889927114,-29.4845607847162,0.948760981384117
-1.58414935025113,-30.9177837551517,1.01159283445591
-1.62512361551275,-32.3662223064916,1.07442468752771
-1.66191277510653,-33.8322222555893,1.1372565405995
-1.69534484140887,-35.3173388829368,1.2000883936713
-1.72614973592124,-36.8225592118026,1.2629202467431
-1.75497385501315,-38.3484591607088,1.32575209981489
-1.78239327586105,-39.8953137054159,1.38858395288669
-1.80892524537709,-41.4631733933212,1.45141580595848
-1.83503790690987,-43.0519168947988,1.51424765903028
-1.86115837203536,-44.6612865697737,1.57707951210208
-1.88767930902962,-46.2909120629527,1.63991136517387
-1.91496423698793,-47.9403255303729,1.70274321824567
-1.94335170857503,-49.6089710933152,1.76557507131746
-1.97315854814912,-51.2962103993729,1.82840692438926
-2.00468229252816,-53.0013256607057,1.89123877746106
-2.03820296253403,-54.7235211755917,1.95407063053285
-2.07398427629337,-56.4619240778249,2.01690248360465
-2.1122744006629,-58.2155848683836,2.07973433667644
-2.15330632509119,-59.9834781431702,2.14256618974824
-2.19729793245827,-61.7645038240339,2.20539804282003
-2.24445183355621,-63.5574891168886,2.26822989589183
-2.29495502546193,-65.3611913530227,2.33106174896363
-2.34897842869296,-67.1743018125736,2.39389360203542
-2.40667635335211,-68.995450579307,2.45672545510722
-2.46818594013377,-70.8232124312819,2.51955730817901
-2.53362661782044,-72.6561137316624,2.58238916125081
-2.60309961454396,-74.4926402474884,2.64522101432261
-2.67668755549052,-76.3312457917694,2.7080528673944
-2.75445417482432,-78.1703615562317,2.7708847204662
-2.83644416438758,-80.0084059789857,2.83371657353799
-2.92268317625491,-81.8437949738668,2.89654842660979
-3.01317799057556,-83.6749523367178,2.95938027968159
-3.10791685446161,-85.5003201387182,3.02221213275338
-3.20686999212939,-87.3183689181048,3.08504398582518
-3.30999028124268,-89.1276074890449,3.14787583889697
-3.41721408559944,-90.9265921995695,3.21070769196877
-3.52846223009545,-92.7139354885987,3.27353954504056
-3.64364110040556,-94.4883136142858,3.33637139811236
-3.76264384713065,-96.248473451078,3.39920325118416
-3.88535167230927,-97.9932382798838,3.46203510425595
-4.01163517519293,-99.7215125233789,3.52486695732775
-4.14135573399889,-101.432285405672,3.58769881039954
-4.27436690091652,-103.124633541278,3.65053066347134
-4.4105157888595,-104.797722481784,3.71336251654314
-4.54964443021228,-106.450807269116,3.77619436961493
-4.6915910899912,-108.083232061429,3.83902622268673
-4.83619151830124,-109.694428911178,3.90185807575852
-4.98328012959446,-111.283915784793,3.96468992883032
-5.13269109891339,-112.851293919688,4.02752178190211
-5.2842593679309,-114.396244617356,4.09035363497391
-5.43782155609579,-115.918525571362,4.15318548804571
-5.59321677449641,-117.4179668266,4.2160173411175
-5.75028734211489,-118.89446646161,4.2788491941893
-5.90887940593598,-120.347986079583,4.34168104726109
-6.06884346788053,-121.77854618635,4.40451290033289
-6.23003482275567,-123.186221525505,4.46734475340469
-6.39231391236143,-124.571136432299,4.53017660647648
-6.55554660158468,-125.933460259318,4.59300845954828
-6.71960438277061,-127.273402918522,4.65584031262007
-6.884364514916,-128.591210576137,4.71867216569187
-7.04971010430714,-129.887161529329,4.78150401876367
-7.21553013315729,-131.161562286692,4.84433587183546
-7.3817194426119,-132.414743868318,4.90716772490726
-7.54817867621109,-133.647058335726,4.96999957797905
