0.68645,0.68951,0.66963,0.68951
0.63816,0.63667,0.61127,0
0.59009,0.55028,0.54512,0
0.5426,0.49477,0.48516,0
0.49288,0.44808,0.43912,0
0.44055,0.4002,0.39408,0
0.37747,0.35532,0.34592,0
0.35943,0.34505,0.33751,0
